"key","value","date","uniqueWellIdentifier","activityType"
Gas,141,"10/28/2001",3501522889,PRODUCTION
Gas,140,"10/29/2001",3501522889,PRODUCTION
Gas,140,"10/30/2001",3501522889,PRODUCTION
Gas,140,"10/31/2001",3501522889,PRODUCTION
Gas,140,"11/01/2001",3501522889,PRODUCTION
Gas,140,"11/02/2001",3501522889,PRODUCTION
Gas,140,"11/03/2001",3501522889,PRODUCTION
Gas,140,"11/04/2001",3501522889,PRODUCTION
Gas,141,"11/05/2001",3501522889,PRODUCTION
Gas,141,"11/06/2001",3501522889,PRODUCTION
Gas,141,"11/07/2001",3501522889,PRODUCTION
Gas,141,"11/08/2001",3501522889,PRODUCTION
Gas,141,"11/09/2001",3501522889,PRODUCTION
Gas,141,"11/10/2001",3501522889,PRODUCTION
Gas,141,"11/11/2001",3501522889,PRODUCTION
Gas,141,"11/12/2001",3501522889,PRODUCTION
Gas,142,"11/13/2001",3501522889,PRODUCTION
Gas,142,"11/14/2001",3501522889,PRODUCTION
Gas,142,"11/15/2001",3501522889,PRODUCTION
Gas,142,"11/16/2001",3501522889,PRODUCTION
Gas,142,"11/17/2001",3501522889,PRODUCTION
Gas,142,"11/18/2001",3501522889,PRODUCTION
Gas,142,"11/19/2001",3501522889,PRODUCTION
Gas,143,"11/20/2001",3501522889,PRODUCTION
Gas,143,"11/21/2001",3501522889,PRODUCTION
Gas,143,"11/22/2001",3501522889,PRODUCTION
Gas,143,"11/23/2001",3501522889,PRODUCTION
Gas,143,"11/24/2001",3501522889,PRODUCTION
Gas,143,"11/25/2001",3501522889,PRODUCTION
Gas,143,"11/26/2001",3501522889,PRODUCTION
Gas,143,"11/27/2001",3501522889,PRODUCTION
Gas,144,"11/28/2001",3501522889,PRODUCTION
Gas,144,"11/29/2001",3501522889,PRODUCTION
Gas,144,"11/30/2001",3501522889,PRODUCTION
Gas,144,"12/01/2001",3501522889,PRODUCTION
Gas,144,"12/02/2001",3501522889,PRODUCTION
Gas,144,"12/03/2001",3501522889,PRODUCTION
Gas,144,"12/04/2001",3501522889,PRODUCTION
Gas,144,"12/05/2001",3501522889,PRODUCTION
Gas,144,"12/06/2001",3501522889,PRODUCTION
Gas,144,"12/07/2001",3501522889,PRODUCTION
Gas,144,"12/08/2001",3501522889,PRODUCTION
Gas,144,"12/09/2001",3501522889,PRODUCTION
Gas,144,"12/10/2001",3501522889,PRODUCTION
Gas,144,"12/11/2001",3501522889,PRODUCTION
Gas,144,"12/12/2001",3501522889,PRODUCTION
Gas,144,"12/13/2001",3501522889,PRODUCTION
Gas,144,"12/14/2001",3501522889,PRODUCTION
Gas,144,"12/15/2001",3501522889,PRODUCTION
Gas,144,"12/16/2001",3501522889,PRODUCTION
Gas,144,"12/17/2001",3501522889,PRODUCTION
Gas,144,"12/18/2001",3501522889,PRODUCTION
Gas,144,"12/19/2001",3501522889,PRODUCTION
Gas,144,"12/20/2001",3501522889,PRODUCTION
Gas,144,"12/21/2001",3501522889,PRODUCTION
Gas,144,"12/22/2001",3501522889,PRODUCTION
Gas,144,"12/23/2001",3501522889,PRODUCTION
Gas,144,"12/24/2001",3501522889,PRODUCTION
Gas,144,"12/25/2001",3501522889,PRODUCTION
Gas,144,"12/26/2001",3501522889,PRODUCTION
Gas,144,"12/27/2001",3501522889,PRODUCTION
Gas,144,"12/28/2001",3501522889,PRODUCTION
Gas,144,"12/29/2001",3501522889,PRODUCTION
Gas,144,"12/30/2001",3501522889,PRODUCTION
Gas,144,"12/31/2001",3501522889,PRODUCTION
Gas,144,"01/01/2002",3501522889,PRODUCTION
Gas,144,"01/02/2002",3501522889,PRODUCTION
Gas,143,"01/03/2002",3501522889,PRODUCTION
Gas,143,"01/04/2002",3501522889,PRODUCTION
Gas,142,"01/05/2002",3501522889,PRODUCTION
Gas,142,"01/06/2002",3501522889,PRODUCTION
Gas,141,"01/07/2002",3501522889,PRODUCTION
Gas,141,"01/08/2002",3501522889,PRODUCTION
Gas,140,"01/09/2002",3501522889,PRODUCTION
Gas,140,"01/10/2002",3501522889,PRODUCTION
Gas,139,"01/11/2002",3501522889,PRODUCTION
Gas,139,"01/12/2002",3501522889,PRODUCTION
Gas,139,"01/13/2002",3501522889,PRODUCTION
Gas,138,"01/14/2002",3501522889,PRODUCTION
Gas,138,"01/15/2002",3501522889,PRODUCTION
Gas,137,"01/16/2002",3501522889,PRODUCTION
Gas,137,"01/17/2002",3501522889,PRODUCTION
Gas,136,"01/18/2002",3501522889,PRODUCTION
Gas,136,"01/19/2002",3501522889,PRODUCTION
Gas,135,"01/20/2002",3501522889,PRODUCTION
Gas,135,"01/21/2002",3501522889,PRODUCTION
Gas,135,"01/22/2002",3501522889,PRODUCTION
Gas,134,"01/23/2002",3501522889,PRODUCTION
Gas,134,"01/24/2002",3501522889,PRODUCTION
Gas,133,"01/25/2002",3501522889,PRODUCTION
Gas,133,"01/26/2002",3501522889,PRODUCTION
Gas,132,"01/27/2002",3501522889,PRODUCTION
Gas,132,"01/28/2002",3501522889,PRODUCTION
Gas,131,"01/29/2002",3501522889,PRODUCTION
Gas,131,"01/30/2002",3501522889,PRODUCTION
Gas,130,"01/31/2002",3501522889,PRODUCTION
Gas,130,"02/01/2002",3501522889,PRODUCTION
Gas,130,"02/02/2002",3501522889,PRODUCTION
Gas,130,"02/03/2002",3501522889,PRODUCTION
Gas,129,"02/04/2002",3501522889,PRODUCTION
Gas,129,"02/05/2002",3501522889,PRODUCTION
Gas,129,"02/06/2002",3501522889,PRODUCTION
Gas,129,"02/07/2002",3501522889,PRODUCTION
Gas,129,"02/08/2002",3501522889,PRODUCTION
Gas,129,"02/09/2002",3501522889,PRODUCTION
Gas,128,"02/10/2002",3501522889,PRODUCTION
Gas,128,"02/11/2002",3501522889,PRODUCTION
Gas,128,"02/12/2002",3501522889,PRODUCTION
Gas,128,"02/13/2002",3501522889,PRODUCTION
Gas,128,"02/14/2002",3501522889,PRODUCTION
Gas,128,"02/15/2002",3501522889,PRODUCTION
Gas,127,"02/16/2002",3501522889,PRODUCTION
Gas,127,"02/17/2002",3501522889,PRODUCTION
Gas,127,"02/18/2002",3501522889,PRODUCTION
Gas,127,"02/19/2002",3501522889,PRODUCTION
Gas,127,"02/20/2002",3501522889,PRODUCTION
Gas,126,"02/21/2002",3501522889,PRODUCTION
Gas,126,"02/22/2002",3501522889,PRODUCTION
Gas,126,"02/23/2002",3501522889,PRODUCTION
Gas,126,"02/24/2002",3501522889,PRODUCTION
Gas,126,"02/25/2002",3501522889,PRODUCTION
Gas,126,"02/26/2002",3501522889,PRODUCTION
Gas,125,"02/27/2002",3501522889,PRODUCTION
Gas,125,"02/28/2002",3501522889,PRODUCTION
Gas,125,"03/01/2002",3501522889,PRODUCTION
Gas,125,"03/02/2002",3501522889,PRODUCTION
Gas,124,"03/03/2002",3501522889,PRODUCTION
Gas,124,"03/04/2002",3501522889,PRODUCTION
Gas,124,"03/05/2002",3501522889,PRODUCTION
Gas,124,"03/06/2002",3501522889,PRODUCTION
Gas,123,"03/07/2002",3501522889,PRODUCTION
Gas,123,"03/08/2002",3501522889,PRODUCTION
Gas,123,"03/09/2002",3501522889,PRODUCTION
Gas,123,"03/10/2002",3501522889,PRODUCTION
Gas,122,"03/11/2002",3501522889,PRODUCTION
Gas,122,"03/12/2002",3501522889,PRODUCTION
Gas,122,"03/13/2002",3501522889,PRODUCTION
Gas,122,"03/14/2002",3501522889,PRODUCTION
Gas,121,"03/15/2002",3501522889,PRODUCTION
Gas,121,"03/16/2002",3501522889,PRODUCTION
Gas,121,"03/17/2002",3501522889,PRODUCTION
Gas,121,"03/18/2002",3501522889,PRODUCTION
Gas,120,"03/19/2002",3501522889,PRODUCTION
Gas,120,"03/20/2002",3501522889,PRODUCTION
Gas,120,"03/21/2002",3501522889,PRODUCTION
Gas,120,"03/22/2002",3501522889,PRODUCTION
Gas,119,"03/23/2002",3501522889,PRODUCTION
Gas,119,"03/24/2002",3501522889,PRODUCTION
Gas,119,"03/25/2002",3501522889,PRODUCTION
Gas,119,"03/26/2002",3501522889,PRODUCTION
Gas,118,"03/27/2002",3501522889,PRODUCTION
Gas,118,"03/28/2002",3501522889,PRODUCTION
Gas,118,"03/29/2002",3501522889,PRODUCTION
Gas,118,"03/30/2002",3501522889,PRODUCTION
Gas,117,"03/31/2002",3501522889,PRODUCTION
Gas,117,"04/01/2002",3501522889,PRODUCTION
Gas,117,"04/02/2002",3501522889,PRODUCTION
Gas,116,"04/03/2002",3501522889,PRODUCTION
Gas,116,"04/04/2002",3501522889,PRODUCTION
Gas,115,"04/05/2002",3501522889,PRODUCTION
Gas,115,"04/06/2002",3501522889,PRODUCTION
Gas,114,"04/07/2002",3501522889,PRODUCTION
Gas,114,"04/08/2002",3501522889,PRODUCTION
Gas,114,"04/09/2002",3501522889,PRODUCTION
Gas,113,"04/10/2002",3501522889,PRODUCTION
Gas,113,"04/11/2002",3501522889,PRODUCTION
Gas,112,"04/12/2002",3501522889,PRODUCTION
Gas,112,"04/13/2002",3501522889,PRODUCTION
Gas,111,"04/14/2002",3501522889,PRODUCTION
Gas,111,"04/15/2002",3501522889,PRODUCTION
Gas,110,"04/16/2002",3501522889,PRODUCTION
Gas,110,"04/17/2002",3501522889,PRODUCTION
Gas,110,"04/18/2002",3501522889,PRODUCTION
Gas,109,"04/19/2002",3501522889,PRODUCTION
Gas,109,"04/20/2002",3501522889,PRODUCTION
Gas,108,"04/21/2002",3501522889,PRODUCTION
Gas,108,"04/22/2002",3501522889,PRODUCTION
Gas,107,"04/23/2002",3501522889,PRODUCTION
Gas,107,"04/24/2002",3501522889,PRODUCTION
Gas,107,"04/25/2002",3501522889,PRODUCTION
Gas,106,"04/26/2002",3501522889,PRODUCTION
Gas,106,"04/27/2002",3501522889,PRODUCTION
Gas,105,"04/28/2002",3501522889,PRODUCTION
Gas,105,"04/29/2002",3501522889,PRODUCTION
Gas,104,"04/30/2002",3501522889,PRODUCTION
Gas,104,"05/01/2002",3501522889,PRODUCTION
Gas,104,"05/01/2002",3501522889,PRODUCTION
Gas,103,"05/02/2002",3501522889,PRODUCTION
Gas,103,"05/03/2002",3501522889,PRODUCTION
Gas,102,"05/04/2002",3501522889,PRODUCTION
Gas,102,"05/05/2002",3501522889,PRODUCTION
Gas,101,"05/06/2002",3501522889,PRODUCTION
Gas,100,"05/07/2002",3501522889,PRODUCTION
Gas,100,"05/08/2002",3501522889,PRODUCTION
Gas,99,"05/09/2002",3501522889,PRODUCTION
Gas,99,"05/10/2002",3501522889,PRODUCTION
Gas,98,"05/11/2002",3501522889,PRODUCTION
Gas,98,"05/12/2002",3501522889,PRODUCTION
Gas,97,"05/13/2002",3501522889,PRODUCTION
Gas,96,"05/14/2002",3501522889,PRODUCTION
Gas,96,"05/15/2002",3501522889,PRODUCTION
Gas,95,"05/16/2002",3501522889,PRODUCTION
Gas,95,"05/17/2002",3501522889,PRODUCTION
Gas,94,"05/18/2002",3501522889,PRODUCTION
Gas,94,"05/19/2002",3501522889,PRODUCTION
Gas,93,"05/20/2002",3501522889,PRODUCTION
Gas,92,"05/21/2002",3501522889,PRODUCTION
Gas,92,"05/22/2002",3501522889,PRODUCTION
Gas,91,"05/23/2002",3501522889,PRODUCTION
Gas,91,"05/24/2002",3501522889,PRODUCTION
Gas,90,"05/25/2002",3501522889,PRODUCTION
Gas,89,"05/26/2002",3501522889,PRODUCTION
Gas,89,"05/27/2002",3501522889,PRODUCTION
Gas,88,"05/28/2002",3501522889,PRODUCTION
Gas,88,"05/29/2002",3501522889,PRODUCTION
Gas,87,"05/30/2002",3501522889,PRODUCTION
Gas,87,"05/31/2002",3501522889,PRODUCTION
Gas,86,"06/01/2002",3501522889,PRODUCTION
Gas,86,"06/01/2002",3501522889,PRODUCTION
Gas,86,"06/02/2002",3501522889,PRODUCTION
Gas,86,"06/03/2002",3501522889,PRODUCTION
Gas,86,"06/04/2002",3501522889,PRODUCTION
Gas,86,"06/05/2002",3501522889,PRODUCTION
Gas,87,"06/06/2002",3501522889,PRODUCTION
Gas,87,"06/07/2002",3501522889,PRODUCTION
Gas,87,"06/08/2002",3501522889,PRODUCTION
Gas,87,"06/09/2002",3501522889,PRODUCTION
Gas,87,"06/10/2002",3501522889,PRODUCTION
Gas,87,"06/11/2002",3501522889,PRODUCTION
Gas,87,"06/12/2002",3501522889,PRODUCTION
Gas,87,"06/13/2002",3501522889,PRODUCTION
Gas,87,"06/14/2002",3501522889,PRODUCTION
Gas,87,"06/15/2002",3501522889,PRODUCTION
Gas,88,"06/16/2002",3501522889,PRODUCTION
Gas,88,"06/17/2002",3501522889,PRODUCTION
Gas,88,"06/18/2002",3501522889,PRODUCTION
Gas,88,"06/19/2002",3501522889,PRODUCTION
Gas,88,"06/20/2002",3501522889,PRODUCTION
Gas,88,"06/21/2002",3501522889,PRODUCTION
Gas,88,"06/22/2002",3501522889,PRODUCTION
Gas,88,"06/23/2002",3501522889,PRODUCTION
Gas,88,"06/24/2002",3501522889,PRODUCTION
Gas,88,"06/25/2002",3501522889,PRODUCTION
Gas,89,"06/26/2002",3501522889,PRODUCTION
Gas,89,"06/27/2002",3501522889,PRODUCTION
Gas,89,"06/28/2002",3501522889,PRODUCTION
Gas,89,"06/29/2002",3501522889,PRODUCTION
Gas,89,"06/30/2002",3501522889,PRODUCTION
Gas,89,"07/01/2002",3501522889,PRODUCTION
Gas,89,"07/01/2002",3501522889,PRODUCTION
Gas,89,"07/02/2002",3501522889,PRODUCTION
Gas,89,"07/03/2002",3501522889,PRODUCTION
Gas,89,"07/04/2002",3501522889,PRODUCTION
Gas,89,"07/05/2002",3501522889,PRODUCTION
Gas,89,"07/06/2002",3501522889,PRODUCTION
Gas,89,"07/07/2002",3501522889,PRODUCTION
Gas,89,"07/08/2002",3501522889,PRODUCTION
Gas,89,"07/09/2002",3501522889,PRODUCTION
Gas,89,"07/10/2002",3501522889,PRODUCTION
Gas,89,"07/11/2002",3501522889,PRODUCTION
Gas,89,"07/12/2002",3501522889,PRODUCTION
Gas,89,"07/13/2002",3501522889,PRODUCTION
Gas,89,"07/14/2002",3501522889,PRODUCTION
Gas,89,"07/15/2002",3501522889,PRODUCTION
Gas,89,"07/16/2002",3501522889,PRODUCTION
Gas,89,"07/17/2002",3501522889,PRODUCTION
Gas,89,"07/18/2002",3501522889,PRODUCTION
Gas,89,"07/19/2002",3501522889,PRODUCTION
Gas,89,"07/20/2002",3501522889,PRODUCTION
Gas,89,"07/21/2002",3501522889,PRODUCTION
Gas,89,"07/22/2002",3501522889,PRODUCTION
Gas,89,"07/23/2002",3501522889,PRODUCTION
Gas,89,"07/24/2002",3501522889,PRODUCTION
Gas,89,"07/25/2002",3501522889,PRODUCTION
Gas,89,"07/26/2002",3501522889,PRODUCTION
Gas,89,"07/27/2002",3501522889,PRODUCTION
Gas,89,"07/28/2002",3501522889,PRODUCTION
Gas,89,"07/29/2002",3501522889,PRODUCTION
Gas,89,"07/30/2002",3501522889,PRODUCTION
Gas,89,"07/31/2002",3501522889,PRODUCTION
Gas,89,"08/01/2002",3501522889,PRODUCTION
Gas,89,"08/01/2002",3501522889,PRODUCTION
Gas,88,"08/02/2002",3501522889,PRODUCTION
Gas,88,"08/03/2002",3501522889,PRODUCTION
Gas,87,"08/04/2002",3501522889,PRODUCTION
Gas,87,"08/05/2002",3501522889,PRODUCTION
Gas,86,"08/06/2002",3501522889,PRODUCTION
Gas,85,"08/07/2002",3501522889,PRODUCTION
Gas,85,"08/08/2002",3501522889,PRODUCTION
Gas,84,"08/09/2002",3501522889,PRODUCTION
Gas,83,"08/10/2002",3501522889,PRODUCTION
Gas,83,"08/11/2002",3501522889,PRODUCTION
Gas,82,"08/12/2002",3501522889,PRODUCTION
Gas,82,"08/13/2002",3501522889,PRODUCTION
Gas,81,"08/14/2002",3501522889,PRODUCTION
Gas,80,"08/15/2002",3501522889,PRODUCTION
Gas,80,"08/16/2002",3501522889,PRODUCTION
Gas,79,"08/17/2002",3501522889,PRODUCTION
Gas,79,"08/18/2002",3501522889,PRODUCTION
Gas,78,"08/19/2002",3501522889,PRODUCTION
Gas,77,"08/20/2002",3501522889,PRODUCTION
Gas,77,"08/21/2002",3501522889,PRODUCTION
Gas,76,"08/22/2002",3501522889,PRODUCTION
Gas,75,"08/23/2002",3501522889,PRODUCTION
Gas,75,"08/24/2002",3501522889,PRODUCTION
Gas,74,"08/25/2002",3501522889,PRODUCTION
Gas,74,"08/26/2002",3501522889,PRODUCTION
Gas,73,"08/27/2002",3501522889,PRODUCTION
Gas,72,"08/28/2002",3501522889,PRODUCTION
Gas,72,"08/29/2002",3501522889,PRODUCTION
Gas,71,"08/30/2002",3501522889,PRODUCTION
Gas,71,"08/31/2002",3501522889,PRODUCTION
Gas,70,"09/01/2002",3501522889,PRODUCTION
Gas,70,"09/01/2002",3501522889,PRODUCTION
Gas,70,"09/02/2002",3501522889,PRODUCTION
Gas,70,"09/03/2002",3501522889,PRODUCTION
Gas,70,"09/04/2002",3501522889,PRODUCTION
Gas,70,"09/05/2002",3501522889,PRODUCTION
Gas,70,"09/06/2002",3501522889,PRODUCTION
Gas,70,"09/07/2002",3501522889,PRODUCTION
Gas,70,"09/08/2002",3501522889,PRODUCTION
Gas,69,"09/09/2002",3501522889,PRODUCTION
Gas,69,"09/10/2002",3501522889,PRODUCTION
Gas,69,"09/11/2002",3501522889,PRODUCTION
Gas,69,"09/12/2002",3501522889,PRODUCTION
Gas,69,"09/13/2002",3501522889,PRODUCTION
Gas,69,"09/14/2002",3501522889,PRODUCTION
Gas,69,"09/15/2002",3501522889,PRODUCTION
Gas,69,"09/16/2002",3501522889,PRODUCTION
Gas,69,"09/17/2002",3501522889,PRODUCTION
Gas,69,"09/18/2002",3501522889,PRODUCTION
Gas,69,"09/19/2002",3501522889,PRODUCTION
Gas,69,"09/20/2002",3501522889,PRODUCTION
Gas,69,"09/21/2002",3501522889,PRODUCTION
Gas,69,"09/22/2002",3501522889,PRODUCTION
Gas,69,"09/23/2002",3501522889,PRODUCTION
Gas,68,"09/24/2002",3501522889,PRODUCTION
Gas,68,"09/25/2002",3501522889,PRODUCTION
Gas,68,"09/26/2002",3501522889,PRODUCTION
Gas,68,"09/27/2002",3501522889,PRODUCTION
Gas,68,"09/28/2002",3501522889,PRODUCTION
Gas,68,"09/29/2002",3501522889,PRODUCTION
Gas,68,"09/30/2002",3501522889,PRODUCTION
Gas,68,"10/01/2002",3501522889,PRODUCTION
Gas,68,"10/01/2002",3501522889,PRODUCTION
Gas,68,"10/02/2002",3501522889,PRODUCTION
Gas,68,"10/03/2002",3501522889,PRODUCTION
Gas,68,"10/04/2002",3501522889,PRODUCTION
Gas,67,"10/05/2002",3501522889,PRODUCTION
Gas,67,"10/06/2002",3501522889,PRODUCTION
Gas,67,"10/07/2002",3501522889,PRODUCTION
Gas,67,"10/08/2002",3501522889,PRODUCTION
Gas,67,"10/09/2002",3501522889,PRODUCTION
Gas,67,"10/10/2002",3501522889,PRODUCTION
Gas,67,"10/11/2002",3501522889,PRODUCTION
Gas,67,"10/12/2002",3501522889,PRODUCTION
Gas,66,"10/13/2002",3501522889,PRODUCTION
Gas,66,"10/14/2002",3501522889,PRODUCTION
Gas,66,"10/15/2002",3501522889,PRODUCTION
Gas,66,"10/16/2002",3501522889,PRODUCTION
Gas,66,"10/17/2002",3501522889,PRODUCTION
Gas,66,"10/18/2002",3501522889,PRODUCTION
Gas,66,"10/19/2002",3501522889,PRODUCTION
Gas,66,"10/20/2002",3501522889,PRODUCTION
Gas,65,"10/21/2002",3501522889,PRODUCTION
Gas,65,"10/22/2002",3501522889,PRODUCTION
Gas,65,"10/23/2002",3501522889,PRODUCTION
Gas,65,"10/24/2002",3501522889,PRODUCTION
Gas,65,"10/25/2002",3501522889,PRODUCTION
Gas,65,"10/26/2002",3501522889,PRODUCTION
Gas,65,"10/27/2002",3501522889,PRODUCTION
Gas,65,"10/28/2002",3501522889,PRODUCTION
Gas,64,"10/29/2002",3501522889,PRODUCTION
Gas,64,"10/30/2002",3501522889,PRODUCTION
Gas,64,"10/31/2002",3501522889,PRODUCTION
Gas,64,"11/01/2002",3501522889,PRODUCTION
Gas,64,"11/02/2002",3501522889,PRODUCTION
Gas,64,"11/03/2002",3501522889,PRODUCTION
Gas,64,"11/04/2002",3501522889,PRODUCTION
Gas,64,"11/05/2002",3501522889,PRODUCTION
Gas,64,"11/06/2002",3501522889,PRODUCTION
Gas,65,"11/07/2002",3501522889,PRODUCTION
Gas,65,"11/08/2002",3501522889,PRODUCTION
Gas,65,"11/09/2002",3501522889,PRODUCTION
Gas,65,"11/10/2002",3501522889,PRODUCTION
Gas,65,"11/11/2002",3501522889,PRODUCTION
Gas,65,"11/12/2002",3501522889,PRODUCTION
Gas,65,"11/13/2002",3501522889,PRODUCTION
Gas,65,"11/14/2002",3501522889,PRODUCTION
Gas,65,"11/15/2002",3501522889,PRODUCTION
Gas,66,"11/16/2002",3501522889,PRODUCTION
Gas,66,"11/17/2002",3501522889,PRODUCTION
Gas,66,"11/18/2002",3501522889,PRODUCTION
Gas,66,"11/19/2002",3501522889,PRODUCTION
Gas,66,"11/20/2002",3501522889,PRODUCTION
Gas,66,"11/21/2002",3501522889,PRODUCTION
Gas,66,"11/22/2002",3501522889,PRODUCTION
Gas,66,"11/23/2002",3501522889,PRODUCTION
Gas,66,"11/24/2002",3501522889,PRODUCTION
Gas,66,"11/25/2002",3501522889,PRODUCTION
Gas,66,"11/26/2002",3501522889,PRODUCTION
Gas,67,"11/27/2002",3501522889,PRODUCTION
Gas,67,"11/28/2002",3501522889,PRODUCTION
Gas,67,"11/29/2002",3501522889,PRODUCTION
Gas,67,"11/30/2002",3501522889,PRODUCTION
Gas,67,"12/01/2002",3501522889,PRODUCTION
Gas,67,"12/02/2002",3501522889,PRODUCTION
Gas,67,"12/03/2002",3501522889,PRODUCTION
Gas,67,"12/04/2002",3501522889,PRODUCTION
Gas,67,"12/05/2002",3501522889,PRODUCTION
Gas,67,"12/06/2002",3501522889,PRODUCTION
Gas,67,"12/07/2002",3501522889,PRODUCTION
Gas,67,"12/08/2002",3501522889,PRODUCTION
Gas,67,"12/09/2002",3501522889,PRODUCTION
Gas,67,"12/10/2002",3501522889,PRODUCTION
Gas,67,"12/11/2002",3501522889,PRODUCTION
Gas,67,"12/12/2002",3501522889,PRODUCTION
Gas,67,"12/13/2002",3501522889,PRODUCTION
Gas,67,"12/14/2002",3501522889,PRODUCTION
Gas,67,"12/15/2002",3501522889,PRODUCTION
Gas,67,"12/16/2002",3501522889,PRODUCTION
Gas,67,"12/17/2002",3501522889,PRODUCTION
Gas,67,"12/18/2002",3501522889,PRODUCTION
Gas,67,"12/19/2002",3501522889,PRODUCTION
Gas,67,"12/20/2002",3501522889,PRODUCTION
Gas,67,"12/21/2002",3501522889,PRODUCTION
Gas,67,"12/22/2002",3501522889,PRODUCTION
Gas,67,"12/23/2002",3501522889,PRODUCTION
Gas,67,"12/24/2002",3501522889,PRODUCTION
Gas,67,"12/25/2002",3501522889,PRODUCTION
Gas,67,"12/26/2002",3501522889,PRODUCTION
Gas,67,"12/27/2002",3501522889,PRODUCTION
Gas,67,"12/28/2002",3501522889,PRODUCTION
Gas,67,"12/29/2002",3501522889,PRODUCTION
Gas,67,"12/30/2002",3501522889,PRODUCTION
Gas,67,"12/31/2002",3501522889,PRODUCTION
Gas,67,"01/01/2003",3501522889,PRODUCTION
Gas,67,"01/02/2003",3501522889,PRODUCTION
Gas,67,"01/03/2003",3501522889,PRODUCTION
Gas,66,"01/04/2003",3501522889,PRODUCTION
Gas,66,"01/05/2003",3501522889,PRODUCTION
Gas,66,"01/06/2003",3501522889,PRODUCTION
Gas,66,"01/07/2003",3501522889,PRODUCTION
Gas,65,"01/08/2003",3501522889,PRODUCTION
Gas,65,"01/09/2003",3501522889,PRODUCTION
Gas,65,"01/10/2003",3501522889,PRODUCTION
Gas,65,"01/11/2003",3501522889,PRODUCTION
Gas,65,"01/12/2003",3501522889,PRODUCTION
Gas,64,"01/13/2003",3501522889,PRODUCTION
Gas,64,"01/14/2003",3501522889,PRODUCTION
Gas,64,"01/15/2003",3501522889,PRODUCTION
Gas,64,"01/16/2003",3501522889,PRODUCTION
Gas,63,"01/17/2003",3501522889,PRODUCTION
Gas,63,"01/18/2003",3501522889,PRODUCTION
Gas,63,"01/19/2003",3501522889,PRODUCTION
Gas,63,"01/20/2003",3501522889,PRODUCTION
Gas,62,"01/21/2003",3501522889,PRODUCTION
Gas,62,"01/22/2003",3501522889,PRODUCTION
Gas,62,"01/23/2003",3501522889,PRODUCTION
Gas,62,"01/24/2003",3501522889,PRODUCTION
Gas,62,"01/25/2003",3501522889,PRODUCTION
Gas,61,"01/26/2003",3501522889,PRODUCTION
Gas,61,"01/27/2003",3501522889,PRODUCTION
Gas,61,"01/28/2003",3501522889,PRODUCTION
Gas,61,"01/29/2003",3501522889,PRODUCTION
Gas,60,"01/30/2003",3501522889,PRODUCTION
Gas,60,"01/31/2003",3501522889,PRODUCTION
Gas,60,"02/01/2003",3501522889,PRODUCTION
Gas,61,"02/02/2003",3501522889,PRODUCTION
Gas,62,"02/03/2003",3501522889,PRODUCTION
Gas,63,"02/04/2003",3501522889,PRODUCTION
Gas,64,"02/05/2003",3501522889,PRODUCTION
Gas,64,"02/06/2003",3501522889,PRODUCTION
Gas,65,"02/07/2003",3501522889,PRODUCTION
Gas,66,"02/08/2003",3501522889,PRODUCTION
Gas,67,"02/09/2003",3501522889,PRODUCTION
Gas,68,"02/10/2003",3501522889,PRODUCTION
Gas,69,"02/11/2003",3501522889,PRODUCTION
Gas,70,"02/12/2003",3501522889,PRODUCTION
Gas,71,"02/13/2003",3501522889,PRODUCTION
Gas,72,"02/14/2003",3501522889,PRODUCTION
Gas,72,"02/15/2003",3501522889,PRODUCTION
Gas,73,"02/16/2003",3501522889,PRODUCTION
Gas,74,"02/17/2003",3501522889,PRODUCTION
Gas,75,"02/18/2003",3501522889,PRODUCTION
Gas,76,"02/19/2003",3501522889,PRODUCTION
Gas,77,"02/20/2003",3501522889,PRODUCTION
Gas,78,"02/21/2003",3501522889,PRODUCTION
Gas,79,"02/22/2003",3501522889,PRODUCTION
Gas,80,"02/23/2003",3501522889,PRODUCTION
Gas,81,"02/24/2003",3501522889,PRODUCTION
Gas,81,"02/25/2003",3501522889,PRODUCTION
Gas,82,"02/26/2003",3501522889,PRODUCTION
Gas,83,"02/27/2003",3501522889,PRODUCTION
Gas,84,"02/28/2003",3501522889,PRODUCTION
Gas,85,"03/01/2003",3501522889,PRODUCTION
Gas,85,"03/02/2003",3501522889,PRODUCTION
Gas,85,"03/03/2003",3501522889,PRODUCTION
Gas,85,"03/04/2003",3501522889,PRODUCTION
Gas,85,"03/05/2003",3501522889,PRODUCTION
Gas,85,"03/06/2003",3501522889,PRODUCTION
Gas,85,"03/07/2003",3501522889,PRODUCTION
Gas,85,"03/08/2003",3501522889,PRODUCTION
Gas,85,"03/09/2003",3501522889,PRODUCTION
Gas,85,"03/10/2003",3501522889,PRODUCTION
Gas,85,"03/11/2003",3501522889,PRODUCTION
Gas,85,"03/12/2003",3501522889,PRODUCTION
Gas,85,"03/13/2003",3501522889,PRODUCTION
Gas,85,"03/14/2003",3501522889,PRODUCTION
Gas,85,"03/15/2003",3501522889,PRODUCTION
Gas,85,"03/16/2003",3501522889,PRODUCTION
Gas,86,"03/17/2003",3501522889,PRODUCTION
Gas,86,"03/18/2003",3501522889,PRODUCTION
Gas,86,"03/19/2003",3501522889,PRODUCTION
Gas,86,"03/20/2003",3501522889,PRODUCTION
Gas,86,"03/21/2003",3501522889,PRODUCTION
Gas,86,"03/22/2003",3501522889,PRODUCTION
